ID_PARADER,LATITUD,LONGITUD,PASAJEROS,ES_COLAB
53355.0,6.22926085716102,-75.5666640501917,0.0,1
53452.0,6.22429733251403,-75.5652160125831,0.0,1
53503.0,6.217234883104309,-75.5644772281116,0.0,1
53809.0,6.214758455590541,-75.5596562187596,0.0,1
53890.0,6.214773768193028,-75.558702849944,1.0,0
53537.0,6.2165490602937,-75.5640375877647,0.0,1
53464.0,6.224538721605718,-75.5650231328595,0.0,1
53423.0,6.227628715013229,-75.5656528438185,0.0,1
55079.0,6.229795384102622,-75.5319666087463,20.0,0
55094.0,6.229983701201909,-75.5287837534241,10.0,0
55083.0,6.227448393903291,-75.5312719590009,0.0,1
55052.0,6.229909501255279,-75.5353973586507,0.0,1
54996.0,6.231112786856059,-75.5376629965534,11.0,0
54902.0,6.232119973411771,-75.5402782491018,2.0,0
54777.0,6.236047851462781,-75.5438464581861,0.0,1
54587.0,6.237879914076829,-75.5466503549378,0.0,1
54376.0,6.239826971850979,-75.5505050326373,0.0,1
54315.0,6.241402074784923,-75.5521306640251,24.0,0
54051.0,6.24313432160874,-75.5563396753707,0.0,1
54365.0,6.240624276182771,-75.5508257144254,0.0,1
54403.0,6.238240457508079,-75.5500823968227,10.0,0
54590.0,6.2376320419580304,-75.5466227669067,0.0,1
54771.0,6.235989687514271,-75.5440269790709,44.0,0
54909.0,6.23159906157134,-75.5401414494532,22.0,0
55001.0,6.230905222777331,-75.5371424147034,20.0,0
55055.0,6.229686293554259,-75.535055206826,22.0,0
55082.0,6.227266066993372,-75.5313386693865,22.0,0
55096.0,6.229958033649331,-75.5286434569661,8.0,0
55081.0,6.22987882964024,-75.5318913833464,0.0,1
55079.0,6.229795384102622,-75.5319666087463,20.0,0
55094.0,6.229983701201909,-75.5287837534241,10.0,0
55083.0,6.227448393903291,-75.5312719590009,0.0,1
55052.0,6.229909501255279,-75.5353973586507,0.0,1
54996.0,6.231112786856059,-75.5376629965534,11.0,0
54902.0,6.232119973411771,-75.5402782491018,2.0,0
54777.0,6.236047851462781,-75.5438464581861,0.0,1
54587.0,6.237879914076829,-75.5466503549378,0.0,1
54376.0,6.239826971850979,-75.5505050326373,0.0,1
54315.0,6.241402074784923,-75.5521306640251,24.0,0
54051.0,6.24313432160874,-75.5563396753707,0.0,1
54365.0,6.240624276182771,-75.5508257144254,0.0,1
54403.0,6.238240457508079,-75.5500823968227,10.0,0
54590.0,6.2376320419580304,-75.5466227669067,0.0,1
54771.0,6.235989687514271,-75.5440269790709,44.0,0
54909.0,6.23159906157134,-75.5401414494532,22.0,0
55001.0,6.230905222777331,-75.5371424147034,20.0,0
55055.0,6.229686293554259,-75.535055206826,22.0,0
55082.0,6.227266066993372,-75.5313386693865,22.0,0
55096.0,6.229958033649331,-75.5286434569661,8.0,0
55081.0,6.22987882964024,-75.5318913833464,0.0,1
54849.0,6.230283313012677,-75.54193322071552,30.0,0
54816.0,6.22692595947344,-75.5426994442093,0.0,1
54865.0,6.227354129802671,-75.5414055588798,16.0,0
54848.0,6.230409264322729,-75.5419514675266,2.0,0
54660.0,6.23203819557422,-75.545691999523,12.0,0
54752.0,6.229511056175439,-75.5443128577429,30.0,0
54625.0,6.22824652262921,-75.5459539485762,0.0,1
54658.0,6.228169835329848,-75.5456907767357,12.0,0
54741.0,6.229654401976631,-75.5445662797092,5.0,0
54672.0,6.23203154154512,-75.5455452064385,44.0,0
54584.0,6.235142507393941,-75.5467119153448,2.0,0
54477.0,6.236682372875061,-75.5485589370843,16.0,0
54436.0,6.23516381859392,-75.5492530269609,4.0,0
54326.0,6.236850334221661,-75.5518697530313,0.0,1
54262.0,6.23856579331437,-75.5529377906909,0.0,1
54048.0,6.240445969722489,-75.5563542114543,24.0,0
53979.0,6.239305463273719,-75.5572095396701,0.0,1
54212.0,6.240294680793961,-75.5537513362289,0.0,1
54214.0,6.23868618823965,-75.5541333527671,3.0,0
54326.0,6.236850334221661,-75.5518697530313,0.0,1
54410.0,6.237350027918598,-75.5500259822781,2.0,0
54446.0,6.234945168241861,-75.5491449343289,12.0,0
