ID_PARADER,LATITUD,LONGITUD,PASAJEROS,ES_COLAB
51746.0,6.211448799939799,-75.5951079751938,17.0,0
51696.0,6.21396450277495,-75.59640764211,6.0,0
51585.0,6.21799722829057,-75.5985152671981,2.0,0
51553.0,6.219579914118831,-75.5990966488976,0.0,1
51545.0,6.221606150768339,-75.5992335412217,0.0,1
51540.0,6.223098513376409,-75.5992962058245,0.0,1
51543.0,6.223802585658159,-75.5992780868392,2.0,0
51488.0,6.225622734955009,-75.600106026744,5.0,0
51401.0,6.227351556067049,-75.6017429728974,3.0,0
51388.0,6.22978612656467,-75.60196889984161,91.0,0
51383.0,6.232234642306081,-75.6020713583392,510.0,0
51377.0,6.23432596517186,-75.6021020063853,4.0,0
51353.0,6.234846266635119,-75.6023582345632,36.0,0
51358.0,6.232017718143699,-75.60229995480242,29.0,0
51366.0,6.230221368732609,-75.6022089800516,1.0,0
51384.0,6.227237369733661,-75.6019722156532,68.0,0
51464.0,6.22557844932449,-75.6004733496952,1.0,0
51523.0,6.2236899170603515,-75.5995614017609,8.0,0
51525.0,6.221829512342642,-75.5995205074908,1.0,0
51532.0,6.2200268334675695,-75.5994074993126,0.0,1
51559.0,6.218134596519449,-75.598888506505,0.0,1
51606.0,6.2165825443122795,-75.5980882562903,0.0,1
51708.0,6.212851473456252,-75.596125656196,0.0,1
51742.0,6.210989679194829,-75.5951802253496,2.0,0
52483.0,6.23306748146506,-75.5798867916862,0.0,1
50745.0,6.2355684447338104,-75.6185948027212,0.0,1
50822.0,6.234351063830888,-75.6156700949629,0.0,1
50856.0,6.234289805342791,-75.6143384798879,0.0,1
50871.0,6.23368300665821,-75.6138240083082,0.0,1
50917.0,6.23202903597174,-75.6129644093358,0.0,1
50940.0,6.23254541109047,-75.6123058239291,0.0,1
50966.0,6.2327378058549,-75.6116310995074,8.0,0
50985.0,6.233121179231469,-75.6106541353757,0.0,1
51004.0,6.231842461957149,-75.6098475950083,76.0,0
51072.0,6.229990430070188,-75.6081381669002,0.0,1
51237.0,6.22922488381661,-75.6042842731771,0.0,1
51388.0,6.22978612656467,-75.60196889984161,91.0,0
51444.0,6.230875486304239,-75.6009817963455,0.0,1
51557.0,6.231005796459339,-75.5989681635638,0.0,1
51721.0,6.23115089230659,-75.5958748548635,0.0,1
51786.0,6.23121890508379,-75.594047252144,0.0,1
51911.0,6.2311827476523405,-75.5913837479461,6.0,0
51903.0,6.235142603056407,-75.5915266695111,0.0,1
51898.0,6.23680101989922,-75.5915621267703,0.0,1
52134.0,6.239145384171871,-75.586489675122,0.0,1
52287.0,6.239288494131581,-75.5832728224507,3.0,0
51353.0,6.234846266635119,-75.6023582345632,36.0,0
51359.0,6.23254161452183,-75.602289039067,4.0,0
51224.0,6.23182228189871,-75.6045762724305,0.0,1
51093.0,6.231674995849751,-75.6077929379494,0.0,1
51008.0,6.2319052450351995,-75.6097382310483,48.0,0
50983.0,6.23317954626874,-75.6107171441033,0.0,1
50965.0,6.23288233085725,-75.6116457853061,20.0,0
50937.0,6.23261993509364,-75.6123352605744,0.0,1
50922.0,6.233986364778941,-75.6128273471436,22.0,0
50908.0,6.23436686813223,-75.6131549705694,0.0,1
50823.0,6.23445330663553,-75.6155747799849,0.0,1
50748.0,6.23565663974571,-75.6184936444273,0.0,1
50745.0,6.2355684447338104,-75.6185948027212,0.0,1
50822.0,6.234351063830888,-75.6156700949629,0.0,1
50856.0,6.234289805342791,-75.6143384798879,0.0,1
50917.0,6.23202903597174,-75.6129644093358,0.0,1
50940.0,6.23254541109047,-75.6123058239291,0.0,1
50966.0,6.2327378058549,-75.6116310995074,8.0,0
50985.0,6.233121179231469,-75.6106541353757,0.0,1
51004.0,6.231842461957149,-75.6098475950083,76.0,0
51072.0,6.229990430070188,-75.6081381669002,0.0,1
51237.0,6.22922488381661,-75.6042842731771,0.0,1
51388.0,6.22978612656467,-75.60196889984161,91.0,0
51383.0,6.232234642306081,-75.6020713583392,510.0,0
51375.0,6.235221908791199,-75.6021378126623,9.0,0
52076.0,6.2388945189288405,-75.5875526441692,2.0,0
52081.0,6.23671081567617,-75.5874810349752,4.0,0
51915.0,6.236003463205959,-75.5913242019159,0.0,1
51886.0,6.232272510396782,-75.5916817224078,0.0,1
51676.0,6.232118006809831,-75.5966589336845,18.0,0
51411.0,6.231929741844749,-75.6016553929816,6.0,0
51224.0,6.23182228189871,-75.6045762724305,0.0,1
51093.0,6.231674995849751,-75.6077929379494,0.0,1
51008.0,6.2319052450351995,-75.6097382310483,48.0,0
50983.0,6.23317954626874,-75.6107171441033,0.0,1
50965.0,6.23288233085725,-75.6116457853061,20.0,0
50937.0,6.23261993509364,-75.6123352605744,0.0,1
50918.0,6.233289211331971,-75.6129405801976,8.0,0
50908.0,6.23436686813223,-75.6131549705694,0.0,1
50823.0,6.23445330663553,-75.6155747799849,0.0,1
50748.0,6.23565663974571,-75.6184936444273,0.0,1
52056.0,6.239085429080408,-75.5879203582529,0.0,1
52214.0,6.239203882168951,-75.5845623386095,5.0,0
52334.0,6.232825722472701,-75.58261480791751,0.0,1
52218.0,6.23329445775756,-75.5844350162631,0.0,1
52091.0,6.2357664351332,-75.5873170651526,0.0,1
51984.0,6.23865271745554,-75.5898969466854,0.0,1
52056.0,6.239085429080408,-75.5879203582529,0.0,1
52087.0,6.23346681066609,-75.5874081048677,0.0,1
52319.0,6.2329600000469,-75.5828511961795,0.0,1
51089.0,6.234170280926691,-75.6078428181351,0.0,1
51149.0,6.23230111098875,-75.6061481243324,0.0,1
51166.0,6.23129513637816,-75.6058705821126,0.0,1
51279.0,6.229209195415471,-75.6035577489561,2.0,0
51388.0,6.22978612656467,-75.60196889984161,91.0,0
